basename,dirname,is_bad,block,day,run,strain_name,strain_code,channel,timestamp
13.3_8_nic1107_08_ju2593_23_Set0_Pos0_Ch5_24022018_171418.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_13.3_180224,False,13,3,8,NIC1107,08,5,2018-02-24 17:14:18
13.3_7_nic523_58_ju3140_61_Set0_Pos0_Ch6_24022018_154527.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_13.3_180224,False,13,3,7,JU3140,61,6,2018-02-24 15:45:27
13.3_9_nic523_58_Set0_Pos0_Ch6_24022018_195240.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_13.3_180224,False,13,3,9,NIC523,58,6,2018-02-24 19:52:40
13.3_9_nic523_58_Set0_Pos0_Ch5_24022018_195240.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_13.3_180224,False,13,3,9,NIC523,58,5,2018-02-24 19:52:40
13.3_8_nic1107_08_ju2593_23_Set0_Pos0_Ch6_24022018_171418.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_13.3_180224,False,13,3,8,JU2593,23,6,2018-02-24 17:14:18
14.1_1_ju1400_9f_Set0_Pos0_Ch2_25022018_092407.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,1,JU1400,9F,2,2018-02-25 09:24:07
14.1_2_eca348_3f_Set0_Pos0_Ch1_25022018_103333.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,2,ECA348,3F,1,2018-02-25 10:33:33
14.1_2_eca348_3f_Set0_Pos0_Ch2_25022018_103333.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,2,ECA348,3F,2,2018-02-25 10:33:33
14.1_1_ju1400_9f_Set0_Pos0_Ch1_25022018_092407.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,1,JU1400,9F,1,2018-02-25 09:24:07
14.1_3_nic195_f0_Set0_Pos0_Ch2_25022018_113920.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,3,NIC195,F0,2,2018-02-25 11:39:20
14.1_1_ju2866_05_Set0_Pos0_Ch5_25022018_091333.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,1,JU2866,05,5,2018-02-25 09:13:33
14.1_4_ju1793_60_Set0_Pos0_Ch1_25022018_123435.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,4,JU1793,60,1,2018-02-25 12:34:35
14.1_4_ju1793_60_Set0_Pos0_Ch2_25022018_123435.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,4,JU1793,60,2,2018-02-25 12:34:35
14.1_5_my18_75_Set0_Pos0_Ch2_25022018_133306.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,5,MY18,75,2,2018-02-25 13:33:06
14.1_5_my18_75_Set0_Pos0_Ch1_25022018_133306.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,5,MY18,75,1,2018-02-25 13:33:06
14.1_6_ju1652_b3_ju2906_17_Set0_Pos0_Ch1_25022018_150216.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,6,JU1652,B3,1,2018-02-25 15:02:16
14.1_6_ju1652_b3_ju2906_17_Set0_Pos0_Ch2_25022018_150216.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,6,JU2906,17,2,2018-02-25 15:02:16
14.1_7_da609_Set0_Pos0_Ch2_25022018_161722.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,7,DA609,XX,2,2018-02-25 16:17:22
14.1_1_ju2862_24_Set0_Pos0_Ch4_25022018_092208.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,1,JU2862,24,4,2018-02-25 09:22:08
14.1_7_da609_Set0_Pos0_Ch1_25022018_161722.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,7,DA609,XX,1,2018-02-25 16:17:22
14.1_1_ju2862_24_Set0_Pos0_Ch3_25022018_092208.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,1,JU2862,24,3,2018-02-25 09:22:08
14.1_2_ju1652_b3_Set0_Pos0_Ch4_25022018_102025.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,2,JU1652,B3,4,2018-02-25 10:20:25
14.1_3_cx11264_dd_Set0_Pos0_Ch3_25022018_113312.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,3,CX11264,DD,3,2018-02-25 11:33:12
14.1_2_ju1652_b3_Set0_Pos0_Ch3_25022018_102025.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,2,JU1652,B3,3,2018-02-25 10:20:25
14.1_3_cx11264_dd_Set0_Pos0_Ch4_25022018_113312.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,3,CX11264,DD,4,2018-02-25 11:33:12
14.1_4_cb4856_oo_Set0_Pos0_Ch3_25022018_123304.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,4,CB4856,OO,3,2018-02-25 12:33:04
14.1_4_cb4856_oo_Set0_Pos0_Ch4_25022018_123304.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,4,CB4856,OO,4,2018-02-25 12:33:04
14.1_5_my10_6d_Set0_Pos0_Ch3_25022018_133145.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,5,MY10,6D,3,2018-02-25 13:31:45
14.1_5_my10_6d_Set0_Pos0_Ch4_25022018_133145.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,5,MY10,6D,4,2018-02-25 13:31:45
14.1_6_cb4856_oo_my10_6d_Set0_Pos0_Ch3_25022018_150049.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,6,CB4856,OO,3,2018-02-25 15:00:49
14.1_6_cb4856_oo_my10_6d_Set0_Pos0_Ch4_25022018_150049.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,6,MY10,6D,4,2018-02-25 15:00:49
14.1_7_ju1793_60_Set0_Pos0_Ch4_25022018_160824.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,7,JU1793,60,4,2018-02-25 16:08:24
14.1_8_cb4856_oo_xz1514_1b_Set0_Pos0_Ch4_25022018_173042.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,8,XZ1514,1B,4,2018-02-25 17:30:42
14.1_7_ju1793_60_Set0_Pos0_Ch3_25022018_160824.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,7,JU1793,60,3,2018-02-25 16:08:24
14.1_8_cb4856_oo_xz1514_1b_Set0_Pos0_Ch3_25022018_173042.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,8,CB4856,OO,3,2018-02-25 17:30:42
14.1_2_ju2906_17_Set0_Pos0_Ch5_25022018_101400.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,2,JU2906,17,5,2018-02-25 10:14:00
14.1_1_ju2866_05_Set0_Pos0_Ch6_25022018_091333.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,1,JU2866,05,6,2018-02-25 09:13:33
14.1_2_ju2906_17_Set0_Pos0_Ch6_25022018_101400.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,2,JU2906,17,6,2018-02-25 10:14:00
14.1_4_n2_6b_Set0_Pos0_Ch5_25022018_123133.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,4,N2,6B,5,2018-02-25 12:31:33
14.1_3_ju2879_50_Set0_Pos0_Ch6_25022018_112613.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,3,JU2879,50,6,2018-02-25 11:26:13
14.1_4_n2_6b_Set0_Pos0_Ch6_25022018_123133.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,4,N2,6B,6,2018-02-25 12:31:33
14.1_6_ju310_a9_ju1652_b3_Set0_Pos0_Ch5_25022018_145133.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,6,JU310,A9,5,2018-02-25 14:51:33
14.1_5_ju310_a9_Set0_Pos0_Ch6_25022018_132322.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,5,JU310,A9,6,2018-02-25 13:23:22
14.1_6_ju310_a9_ju1652_b3_Set0_Pos0_Ch6_25022018_145133.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,6,JU1652,B3,6,2018-02-25 14:51:33
14.1_8_ju1652_b3_cb4856_oo_Set0_Pos0_Ch6_25022018_172258.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,8,CB4856,OO,6,2018-02-25 17:22:58
14.1_7_xz1514_1b_Set0_Pos0_Ch6_25022018_160221.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,7,XZ1514,1B,6,2018-02-25 16:02:21
14.1_8_ju1652_b3_cb4856_oo_Set0_Pos0_Ch5_25022018_172258.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,8,JU1652,B3,5,2018-02-25 17:22:58
14.1_7_xz1514_1b_Set0_Pos0_Ch5_25022018_160221.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,7,XZ1514,1B,5,2018-02-25 16:02:21
14.1_3_nic195_f0_Set0_Pos0_Ch1_25022018_113920.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,3,NIC195,F0,1,2018-02-25 11:39:20
14.1_3_ju2879_50_Set0_Pos0_Ch5_25022018_112613.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,3,JU2879,50,5,2018-02-25 11:26:13
14.1_5_ju310_a9_Set0_Pos0_Ch5_25022018_132322.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.1_180225,False,14,1,5,JU310,A9,5,2018-02-25 13:23:22
14.2_1_cx11264_dd_Set0_Pos0_Ch2_26022018_095758.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,1,CX11264,DD,2,2018-02-26 09:57:58
14.2_1_cx11264_dd_Set0_Pos0_Ch1_26022018_095758.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,1,CX11264,DD,1,2018-02-26 09:57:58
14.2_2_cb4856_oo_Set0_Pos0_Ch2_26022018_110326.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,2,CB4856,OO,2,2018-02-26 11:03:26
14.2_2_cb4856_oo_Set0_Pos0_Ch1_26022018_110326.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,2,CB4856,OO,1,2018-02-26 11:03:26
14.2_3_ju2906_17_Set0_Pos0_Ch2_26022018_134849.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,3,JU2906,17,2,2018-02-26 13:48:49
14.2_3_ju2906_17_Set0_Pos0_Ch1_26022018_134849.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,3,JU2906,17,1,2018-02-26 13:48:49
14.2_4_ju2862_24_Set0_Pos0_Ch2_26022018_144709.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,4,JU2862,24,2,2018-02-26 14:47:09
14.2_4_ju2862_24_Set0_Pos0_Ch1_26022018_144709.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,4,JU2862,24,1,2018-02-26 14:47:09
14.2_7_none_ju1400_9f_Set0_Pos0_Ch1_26022018_183016.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,7,NONE,NONE,1,2018-02-26 18:30:16
14.2_5_ju2866_05_Set0_Pos0_Ch1_26022018_155125.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,5,JU2866,05,1,2018-02-26 15:51:25
14.2_5_ju2866_05_Set0_Pos0_Ch2_26022018_155125.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,5,JU2866,05,2,2018-02-26 15:51:25
14.2_6_ju2906_17_Set0_Pos0_Ch2_26022018_165940.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,6,JU2906,17,2,2018-02-26 16:59:40
14.2_1_n2_6b_Set0_Pos0_Ch4_26022018_094534.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,1,N2,6B,4,2018-02-26 09:45:34
14.2_5_da609_Set0_Pos0_Ch5_26022018_153951.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,5,DA609,XX,5,2018-02-26 15:39:51
14.2_2_eca348_3f_Set0_Pos0_Ch4_26022018_110155.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,2,ECA348,3F,4,2018-02-26 11:01:55
14.2_7_none_ju1400_9f_Set0_Pos0_Ch2_26022018_183016.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,7,JU1400,9F,2,2018-02-26 18:30:16
14.2_2_eca348_3f_Set0_Pos0_Ch3_26022018_110155.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,2,ECA348,3F,3,2018-02-26 11:01:55
14.2_3_xz1514_1b_Set0_Pos0_Ch3_26022018_133947.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,3,XZ1514,1B,3,2018-02-26 13:39:47
14.2_3_xz1514_1b_Set0_Pos0_Ch4_26022018_133947.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,3,XZ1514,1B,4,2018-02-26 13:39:47
14.2_4_nic195_f0_Set0_Pos0_Ch3_26022018_144503.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,4,NIC195,F0,3,2018-02-26 14:45:03
14.2_4_nic195_f0_Set0_Pos0_Ch4_26022018_144503.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,4,NIC195,F0,4,2018-02-26 14:45:03
14.2_5_ju1400_9f_Set0_Pos0_Ch4_26022018_154952.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,5,JU1400,9F,4,2018-02-26 15:49:52
14.2_5_ju1400_9f_Set0_Pos0_Ch3_26022018_154952.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,5,JU1400,9F,3,2018-02-26 15:49:52
14.2_6_ju2862_24_Set0_Pos0_Ch4_26022018_165138.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,6,JU2862,24,4,2018-02-26 16:51:38
14.2_6_ju2862_24_Set0_Pos0_Ch3_26022018_165138.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,6,JU2862,24,3,2018-02-26 16:51:38
14.2_7_ju2879_50_cx11264_dd_Set0_Pos0_Ch3_26022018_182456.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,7,JU2879,50,3,2018-02-26 18:24:56
14.2_2_ju1652_b3_Set0_Pos0_Ch5_26022018_104729.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,2,JU1652,B3,5,2018-02-26 10:47:29
14.2_2_ju1652_b3_Set0_Pos0_Ch6_26022018_104729.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,2,JU1652,B3,6,2018-02-26 10:47:29
14.2_7_ju2879_50_cx11264_dd_Set0_Pos0_Ch4_26022018_182456.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,7,CX11264,DD,4,2018-02-26 18:24:56
14.2_3_ju2879_50_Set0_Pos0_Ch6_26022018_133216.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,3,JU2879,50,6,2018-02-26 13:32:16
14.2_4_ju1793_60_Set0_Pos0_Ch6_26022018_143602.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,4,JU1793,60,6,2018-02-26 14:36:02
14.2_4_ju1793_60_Set0_Pos0_Ch5_26022018_143602.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,4,JU1793,60,5,2018-02-26 14:36:02
14.2_3_ju2879_50_Set0_Pos0_Ch5_26022018_133216.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,3,JU2879,50,5,2018-02-26 13:32:16
14.2_1_n2_6b_Set0_Pos0_Ch3_26022018_094534.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,1,N2,6B,3,2018-02-26 09:45:34
14.2_5_da609_Set0_Pos0_Ch6_26022018_153951.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,5,DA609,XX,6,2018-02-26 15:39:51
14.2_7_da609_ju1793_60_Set0_Pos0_Ch5_26022018_181759.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,7,DA609,XX,5,2018-02-26 18:17:59
14.2_6_ju2862_24_ju2866_05_Set0_Pos0_Ch5_26022018_164513.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,6,JU2862,24,5,2018-02-26 16:45:13
14.2_6_ju2862_24_ju2866_05_Set0_Pos0_Ch6_26022018_164513.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,6,JU2866,05,6,2018-02-26 16:45:13
14.2_7_da609_ju1793_60_Set0_Pos0_Ch6_26022018_181759.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,7,JU1793,60,6,2018-02-26 18:17:59
14.2_6_ju2906_17_Set0_Pos0_Ch1_26022018_165940.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_14.2_180226,False,14,2,6,JU2906,17,1,2018-02-26 16:59:40
14.3_1_cb4856_oo_Set0_Pos0_Ch2_27022018_102020.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_14.3_180227,False,14,3,1,CB4856,OO,2,2018-02-27 10:20:20
14.3_1_cb4856_oo_Set0_Pos0_Ch1_27022018_102020.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_14.3_180227,False,14,3,1,CB4856,OO,1,2018-02-27 10:20:20
14.3_2_ju1793_60_Set0_Pos0_Ch2_27022018_113100.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_14.3_180227,False,14,3,2,JU1793,60,2,2018-02-27 11:31:00
14.3_3_ju2906_17_Set0_Pos0_Ch2_27022018_122616.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_14.3_180227,False,14,3,3,JU2906,17,2,2018-02-27 12:26:16
14.3_4_xz1514_1b_Set0_Pos0_Ch1_27022018_134617.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_14.3_180227,False,14,3,4,XZ1514,1B,1,2018-02-27 13:46:17
14.3_4_xz1514_1b_Set0_Pos0_Ch2_27022018_134617.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_14.3_180227,False,14,3,4,XZ1514,1B,2,2018-02-27 13:46:17
14.3_3_ju2906_17_Set0_Pos0_Ch1_27022018_122616.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_14.3_180227,False,14,3,3,JU2906,17,1,2018-02-27 12:26:16
14.3_2_ju1793_60_Set0_Pos0_Ch1_27022018_113100.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_14.3_180227,False,14,3,2,JU1793,60,1,2018-02-27 11:31:00
14.3_5_nic195_f0_Set0_Pos0_Ch2_27022018_145649.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_14.3_180227,False,14,3,5,NIC195,F0,2,2018-02-27 14:56:49
14.3_5_nic195_f0_Set0_Pos0_Ch1_27022018_145649.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_14.3_180227,False,14,3,5,NIC195,F0,1,2018-02-27 14:56:49
14.3_6_ju2862_24_ju1400_9f_Set0_Pos0_Ch1_27022018_161405.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_14.3_180227,False,14,3,6,JU2862,24,1,2018-02-27 16:14:05
14.3_1_ju2866_05_Set0_Pos0_Ch4_27022018_101224.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_14.3_180227,False,14,3,1,JU2866,05,4,2018-02-27 10:12:24
14.3_6_ju2862_24_ju1400_9f_Set0_Pos0_Ch2_27022018_161405.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_14.3_180227,False,14,3,6,JU1400,9F,2,2018-02-27 16:14:05
14.3_1_ju2866_05_Set0_Pos0_Ch3_27022018_101224.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_14.3_180227,False,14,3,1,JU2866,05,3,2018-02-27 10:12:24
14.3_7_xz1514_1b_n2_6b_Set0_Pos0_Ch1_27022018_172541.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_14.3_180227,False,14,3,7,XZ1514,1B,1,2018-02-27 17:25:41
14.3_2_cx11264_dd_ju2879_50_Set0_Pos0_Ch3_27022018_112933.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_14.3_180227,False,14,3,2,CX11264,DD,3,2018-02-27 11:29:33
14.3_3_n2_6b_Set0_Pos0_Ch4_27022018_121829.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_14.3_180227,False,14,3,3,N2,6B,4,2018-02-27 12:18:29
14.3_4_xz1514_1b_ju2879_50_Set0_Pos0_Ch3_27022018_133928.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_14.3_180227,False,14,3,4,XZ1514,1B,3,2018-02-27 13:39:28
14.3_7_xz1514_1b_n2_6b_Set0_Pos0_Ch2_27022018_172541.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_14.3_180227,False,14,3,7,N2,6B,2,2018-02-27 17:25:41
14.3_2_cx11264_dd_ju2879_50_Set0_Pos0_Ch4_27022018_112933.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_14.3_180227,False,14,3,2,JU2879,50,4,2018-02-27 11:29:33
14.3_7_da609_Set0_Pos0_Ch3_27022018_171501.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_14.3_180227,False,14,3,7,DA609,XX,3,2018-02-27 17:15:01
14.3_4_xz1514_1b_ju2879_50_Set0_Pos0_Ch4_27022018_133928.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_14.3_180227,False,14,3,4,JU2879,50,4,2018-02-27 13:39:28
14.3_5_ju2866_05_nic195_f0_Set0_Pos0_Ch3_27022018_145053.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_14.3_180227,False,14,3,5,JU2866,05,3,2018-02-27 14:50:53
14.3_6_ju2906_17_nic195_f0_Set0_Pos0_Ch3_27022018_160153.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_14.3_180227,False,14,3,6,JU2906,17,3,2018-02-27 16:01:53
14.3_5_ju2866_05_nic195_f0_Set0_Pos0_Ch4_27022018_145053.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_14.3_180227,False,14,3,5,NIC195,F0,4,2018-02-27 14:50:53
14.3_8_none_ju2866_05_Set0_Pos0_Ch3_27022018_182030.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_14.3_180227,False,14,3,8,NONE,NONE,3,2018-02-27 18:20:30
14.3_6_ju2906_17_nic195_f0_Set0_Pos0_Ch4_27022018_160153.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_14.3_180227,False,14,3,6,NIC195,F0,4,2018-02-27 16:01:53
